Date (GMT+2),Non-Renewable,Renewable,Day Ahead Auction (GR)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2026-01-12T16:45+02:00,3954,4907,112.27
2026-01-12T17:00+02:00,5279,4088,114.69
2026-01-12T17:15+02:00,5279,4088,124.14
2026-01-12T17:30+02:00,5279,4088,155.12
2026-01-12T17:45+02:00,5279,4088,228.88
2026-01-12T18:00+02:00,5564,4125,143.22
2026-01-12T18:15+02:00,5564,4125,155.63
2026-01-12T18:30+02:00,5564,4125,156.98
2026-01-12T18:45+02:00,5564,4125,191.61
2026-01-12T19:00+02:00,5530,4055,144.68
2026-01-12T19:15+02:00,5530,4055,149
2026-01-12T19:30+02:00,5530,4055,148.44
2026-01-12T19:45+02:00,5530,4055,153.72
2026-01-12T20:00+02:00,5539,3964,154.11
2026-01-12T20:15+02:00,5539,3964,154.05
2026-01-12T20:30+02:00,5539,3964,153.7
2026-01-12T20:45+02:00,5539,3964,138.29
2026-01-12T21:00+02:00,5376,3763,176.12
2026-01-12T21:15+02:00,5376,3763,155.31
2026-01-12T21:30+02:00,5376,3763,145
2026-01-12T21:45+02:00,5376,3763,123.58
2026-01-12T22:00+02:00,4963,3743,165
2026-01-12T22:15+02:00,4963,3743,154.76
2026-01-12T22:30+02:00,4963,3743,126.58
2026-01-12T22:45+02:00,4963,3743,122.55
2026-01-12T23:00+02:00,4294,3696,113.72
2026-01-12T23:15+02:00,4294,3696,104.94
2026-01-12T23:30+02:00,4294,3696,99.53
2026-01-12T23:45+02:00,4294,3696,99.39
2026-01-13T00:00+02:00,3838,3223,113.6
2026-01-13T00:15+02:00,3838,3223,106.35
2026-01-13T00:30+02:00,3838,3223,98.72
2026-01-13T00:45+02:00,3838,3223,97.6
2026-01-13T01:00+02:00,3955,2700,114.67
2026-01-13T01:15+02:00,3955,2700,113.51
2026-01-13T01:30+02:00,3955,2700,112.22
2026-01-13T01:45+02:00,3955,2700,110.36
2026-01-13T02:00+02:00,4211,2328,100.22
2026-01-13T02:15+02:00,4211,2328,103.16
2026-01-13T02:30+02:00,4211,2328,109.19
2026-01-13T02:45+02:00,4211,2328,108.62
2026-01-13T03:00+02:00,4272,2206,112.39
2026-01-13T03:15+02:00,4272,2206,111.28
2026-01-13T03:30+02:00,4272,2206,109.11
2026-01-13T03:45+02:00,4272,2206,107.82
2026-01-13T04:00+02:00,4236,2198,99.92
2026-01-13T04:15+02:00,4236,2198,102.77
2026-01-13T04:30+02:00,4236,2198,107.92
2026-01-13T04:45+02:00,4236,2198,106.44
2026-01-13T05:00+02:00,4229,2232,112.57
2026-01-13T05:15+02:00,4229,2232,114.02
2026-01-13T05:30+02:00,4229,2232,112.05
2026-01-13T05:45+02:00,4229,2232,113.84
2026-01-13T06:00+02:00,4485,2316,109.2
2026-01-13T06:15+02:00,4485,2316,113.52
2026-01-13T06:30+02:00,4485,2316,115.68
2026-01-13T06:45+02:00,4485,2316,129.61
2026-01-13T07:00+02:00,4621,2618,109.87
2026-01-13T07:15+02:00,4621,2618,118.79
2026-01-13T07:30+02:00,4621,2618,124.06
2026-01-13T07:45+02:00,4621,2618,150.8
2026-01-13T08:00+02:00,4721,3264,200.66
2026-01-13T08:15+02:00,4721,3264,150.81
2026-01-13T08:30+02:00,4721,3264,139.27
2026-01-13T08:45+02:00,4721,3264,105.29
2026-01-13T09:00+02:00,4100,4926,156.28
2026-01-13T09:15+02:00,4100,4926,118.14
2026-01-13T09:30+02:00,4100,4926,117.77
2026-01-13T09:45+02:00,4100,4926,107.03
2026-01-13T10:00+02:00,3625,5370,95.03
2026-01-13T10:15+02:00,3625,5370,115.43
2026-01-13T10:30+02:00,3625,5370,97.51
2026-01-13T10:45+02:00,3625,5370,89.67
2026-01-13T11:00+02:00,3282,5768,90.1
2026-01-13T11:15+02:00,3282,5768,90.1
2026-01-13T11:30+02:00,3282,5768,90.1
2026-01-13T11:45+02:00,3282,5768,87.08
2026-01-13T12:00+02:00,3177,6129,87.34
2026-01-13T12:15+02:00,3177,6129,86.8
2026-01-13T12:30+02:00,3177,6129,85.71
2026-01-13T12:45+02:00,3177,6129,85.75
2026-01-13T13:00+02:00,3037,6203,85.42
2026-01-13T13:15+02:00,3037,6203,85.17
2026-01-13T13:30+02:00,3037,6203,84.93
2026-01-13T13:45+02:00,3037,6203,84.25
2026-01-13T14:00+02:00,3230,5831,84.37
2026-01-13T14:15+02:00,3230,5831,85.07
2026-01-13T14:30+02:00,3230,5831,87.41
2026-01-13T14:45+02:00,3230,5831,90.1
2026-01-13T15:00+02:00,3686,5055,86.97
2026-01-13T15:15+02:00,3686,5055,90.1
2026-01-13T15:30+02:00,3686,5055,96.77
2026-01-13T15:45+02:00,3686,5055,116.7
2026-01-13T16:00+02:00,5011,3668,98.47
2026-01-13T16:15+02:00,5011,3668,135.49
2026-01-13T16:30+02:00,5011,3668,150.81
2026-01-13T16:45+02:00,5011,3668,150.81
2026-01-13T17:00+02:00,5743,2840,122.94
2026-01-13T17:15+02:00,5743,2840,186.11
2026-01-13T17:30+02:00,5743,2840,304.87
2026-01-13T17:45+02:00,5743,2840,407.64
2026-01-13T18:00+02:00,5837,2989,357.81
2026-01-13T18:15+02:00,5837,2989,421.38
2026-01-13T18:30+02:00,5837,2989,381.74
2026-01-13T18:45+02:00,5837,2989,353.01
2026-01-13T19:00+02:00,5901,2986,386.14
2026-01-13T19:15+02:00,5901,2986,388.69
2026-01-13T19:30+02:00,5901,2986,379.27
2026-01-13T19:45+02:00,5901,2986,331.78
2026-01-13T20:00+02:00,5905,3061,351.9
2026-01-13T20:15+02:00,5905,3061,340.17
2026-01-13T20:30+02:00,5905,3061,224.41
2026-01-13T20:45+02:00,5905,3061,162.39
2026-01-13T21:00+02:00,5868,3169,150.81
2026-01-13T21:15+02:00,5868,3169,150.8
2026-01-13T21:30+02:00,5868,3169,142.29
2026-01-13T21:45+02:00,5868,3169,116.1
2026-01-13T22:00+02:00,5698,2966,150.8
2026-01-13T22:15+02:00,5698,2966,146.64
2026-01-13T22:30+02:00,5698,2966,120.36
2026-01-13T22:45+02:00,5698,2966,121.42
2026-01-13T23:00+02:00,5167,2758,124.31
2026-01-13T23:15+02:00,5167,2758,137.71
2026-01-13T23:30+02:00,5167,2758,118.55
2026-01-13T23:45+02:00,5167,2758,116.33
2026-01-14T00:00+02:00,4672,2266,114.66
2026-01-14T00:15+02:00,4672,2266,123.94
2026-01-14T00:30+02:00,4672,2266,117.14
2026-01-14T00:45+02:00,4672,2266,116.34
2026-01-14T01:00+02:00,4987,1669,94.35
2026-01-14T01:15+02:00,4987,1669,96.06
2026-01-14T01:30+02:00,4987,1669,101.37
2026-01-14T01:45+02:00,4987,1669,111.74
2026-01-14T02:00+02:00,5144,1451,99.75
2026-01-14T02:15+02:00,5144,1451,109.91
2026-01-14T02:30+02:00,5144,1451,111.66
2026-01-14T02:45+02:00,5144,1451,111.71
2026-01-14T03:00+02:00,5140,1322,99.58
2026-01-14T03:15+02:00,5140,1322,105.49
2026-01-14T03:30+02:00,5140,1322,111.18
2026-01-14T03:45+02:00,5140,1322,111.83
2026-01-14T04:00+02:00,5173,1251,112.31
2026-01-14T04:15+02:00,5173,1251,114.08
2026-01-14T04:30+02:00,5173,1251,116.31
2026-01-14T04:45+02:00,5173,1251,114.08
2026-01-14T05:00+02:00,4917,1330,94.51
2026-01-14T05:15+02:00,4917,1330,95.41
2026-01-14T05:30+02:00,4917,1330,94.6
2026-01-14T05:45+02:00,4917,1330,95.38
2026-01-14T06:00+02:00,4979,1681,96.27
2026-01-14T06:15+02:00,4979,1681,113.91
2026-01-14T06:30+02:00,4979,1681,113.16
2026-01-14T06:45+02:00,4979,1681,130
2026-01-14T07:00+02:00,5164,2081,110.85
2026-01-14T07:15+02:00,5164,2081,130
2026-01-14T07:30+02:00,5164,2081,131.09
2026-01-14T07:45+02:00,5164,2081,152.21
2026-01-14T08:00+02:00,5210,2884,200.66
2026-01-14T08:15+02:00,5210,2884,167.99
2026-01-14T08:30+02:00,5210,2884,130
2026-01-14T08:45+02:00,5210,2884,101.35
2026-01-14T09:00+02:00,4205,4605,130
2026-01-14T09:15+02:00,4205,4605,104.9
2026-01-14T09:30+02:00,4205,4605,95.57
2026-01-14T09:45+02:00,4205,4605,88.18
2026-01-14T10:00+02:00,3119,5622,89.74
2026-01-14T10:15+02:00,3119,5622,90.1
2026-01-14T10:30+02:00,3119,5622,86.91
2026-01-14T10:45+02:00,3119,5622,79.91
2026-01-14T11:00+02:00,2640,6088,84.37
2026-01-14T11:15+02:00,2640,6088,81.31
2026-01-14T11:30+02:00,2640,6088,80.3
2026-01-14T11:45+02:00,2640,6088,76.34
2026-01-14T12:00+02:00,2549,6211,75
2026-01-14T12:15+02:00,2549,6211,75
2026-01-14T12:30+02:00,2549,6211,77
2026-01-14T12:45+02:00,2549,6211,76.89
2026-01-14T13:00+02:00,2755,5932,74.99
2026-01-14T13:15+02:00,2755,5932,75
2026-01-14T13:30+02:00,2755,5932,75
2026-01-14T13:45+02:00,2755,5932,77.37
2026-01-14T14:00+02:00,3315,5281,78.87
2026-01-14T14:15+02:00,3315,5281,79.73
2026-01-14T14:30+02:00,3315,5281,80.47
2026-01-14T14:45+02:00,3315,5281,83.72
2026-01-14T15:00+02:00,3684,4450,75
2026-01-14T15:15+02:00,3684,4450,83.25
2026-01-14T15:30+02:00,3684,4450,85.58
2026-01-14T15:45+02:00,3684,4450,89.24
2026-01-14T16:00+02:00,4956,2990,95.92
2026-01-14T16:15+02:00,4956,2990,112.69
2026-01-14T16:30+02:00,4956,2990,149.09
2026-01-14T16:45+02:00,4956,2990,192.81
2026-01-14T17:00+02:00,5692,2121,130
2026-01-14T17:15+02:00,5692,2121,152.2
2026-01-14T17:30+02:00,5692,2121,169.09
2026-01-14T17:45+02:00,5692,2121,308.71
2026-01-14T18:00+02:00,5772,2241,245.65
2026-01-14T18:15+02:00,5772,2241,269.88
2026-01-14T18:30+02:00,5772,2241,302.03
2026-01-14T18:45+02:00,5772,2241,314.44
2026-01-14T19:00+02:00,5792,2072,253.61
2026-01-14T19:15+02:00,5792,2072,280.89
2026-01-14T19:30+02:00,5792,2072,248.59
2026-01-14T19:45+02:00,5792,2072,263.9
2026-01-14T20:00+02:00,5769,2204,282.22
2026-01-14T20:15+02:00,5769,2204,235.31
2026-01-14T20:30+02:00,5769,2204,250.14
2026-01-14T20:45+02:00,5769,2204,232.59
2026-01-14T21:00+02:00,5881,2255,226.54
2026-01-14T21:15+02:00,5881,2255,152.21
2026-01-14T21:30+02:00,5881,2255,152.2
2026-01-14T21:45+02:00,5881,2255,130
2026-01-14T22:00+02:00,5832,2229,152.21
2026-01-14T22:15+02:00,5832,2229,143.08
2026-01-14T22:30+02:00,5832,2229,139.26
2026-01-14T22:45+02:00,5832,2229,126.25
2026-01-14T23:00+02:00,5597,2074,128.66
2026-01-14T23:15+02:00,5597,2074,130.37
2026-01-14T23:30+02:00,5597,2074,123.86
2026-01-14T23:45+02:00,5597,2074,116.43
2026-01-15T00:00+02:00,5159,1686,123.03
2026-01-15T00:15+02:00,5159,1686,120.09
2026-01-15T00:30+02:00,5159,1686,120.25
2026-01-15T00:45+02:00,5159,1686,115.28
2026-01-15T01:00+02:00,4941,1461,111.65
2026-01-15T01:15+02:00,4941,1461,113.64
2026-01-15T01:30+02:00,4941,1461,113.46
2026-01-15T01:45+02:00,4941,1461,112.01
2026-01-15T02:00+02:00,4722,1520,116.81
2026-01-15T02:15+02:00,4722,1520,114.32
2026-01-15T02:30+02:00,4722,1520,114.6
2026-01-15T02:45+02:00,4722,1520,110.84
2026-01-15T03:00+02:00,4708,1532,114.27
2026-01-15T03:15+02:00,4708,1532,113.42
2026-01-15T03:30+02:00,4708,1532,112.38
2026-01-15T03:45+02:00,4708,1532,96.68
2026-01-15T04:00+02:00,4289,1637,96.3
2026-01-15T04:15+02:00,4289,1637,96.23
2026-01-15T04:30+02:00,4289,1637,95.34
2026-01-15T04:45+02:00,4289,1637,95.05
2026-01-15T05:00+02:00,4003,1910,94.44
2026-01-15T05:15+02:00,4003,1910,94.82
2026-01-15T05:30+02:00,4003,1910,94.62
2026-01-15T05:45+02:00,4003,1910,95.09
2026-01-15T06:00+02:00,4369,2089,108.76
2026-01-15T06:15+02:00,4369,2089,111.93
2026-01-15T06:30+02:00,4369,2089,113.67
2026-01-15T06:45+02:00,4369,2089,131
2026-01-15T07:00+02:00,4622,2287,125.69
2026-01-15T07:15+02:00,4622,2287,134.93
2026-01-15T07:30+02:00,4622,2287,134.58
2026-01-15T07:45+02:00,4622,2287,150.8
2026-01-15T08:00+02:00,4929,3146,175.65
2026-01-15T08:15+02:00,4929,3146,169.55
2026-01-15T08:30+02:00,4929,3146,144.76
2026-01-15T08:45+02:00,4929,3146,114.04
2026-01-15T09:00+02:00,4393,4476,113.61
2026-01-15T09:15+02:00,4393,4476,99.9
2026-01-15T09:30+02:00,4393,4476,91.97
2026-01-15T09:45+02:00,4393,4476,86.63
2026-01-15T10:00+02:00,2673,5542,85.41
2026-01-15T10:15+02:00,2673,5542,80.39
2026-01-15T10:30+02:00,2673,5542,87.72
2026-01-15T10:45+02:00,2673,5542,80.87
2026-01-15T11:00+02:00,2133,6090,85.58
2026-01-15T11:15+02:00,2133,6090,83.16
2026-01-15T11:30+02:00,2133,6090,80.32
2026-01-15T11:45+02:00,2133,6090,80
2026-01-15T12:00+02:00,2033,6311,78.93
2026-01-15T12:15+02:00,2033,6311,71.59
2026-01-15T12:30+02:00,2033,6311,70
2026-01-15T12:45+02:00,2033,6311,64.77
2026-01-15T13:00+02:00,2143,6204,71.59
2026-01-15T13:15+02:00,2143,6204,75.6
2026-01-15T13:30+02:00,2143,6204,71.59
2026-01-15T13:45+02:00,2143,6204,80
2026-01-15T14:00+02:00,2413,5691,81.21
2026-01-15T14:15+02:00,2413,5691,82.9
2026-01-15T14:30+02:00,2413,5691,84.7
2026-01-15T14:45+02:00,2413,5691,86.18
2026-01-15T15:00+02:00,3219,4707,84.63
2026-01-15T15:15+02:00,3219,4707,85.74
2026-01-15T15:30+02:00,3219,4707,87.78
2026-01-15T15:45+02:00,3219,4707,89.67
2026-01-15T16:00+02:00,4581,3308,96.33
2026-01-15T16:15+02:00,4581,3308,103.56
2026-01-15T16:30+02:00,4581,3308,116.52
2026-01-15T16:45+02:00,4581,3308,150.8
2026-01-15T17:00+02:00,5362,2350,130
2026-01-15T17:15+02:00,5362,2350,150.8
2026-01-15T17:30+02:00,5362,2350,150.81
2026-01-15T17:45+02:00,5362,2350,246.1
2026-01-15T18:00+02:00,5325,2309,203.59
2026-01-15T18:15+02:00,5325,2309,281.08
2026-01-15T18:30+02:00,5325,2309,273.97
2026-01-15T18:45+02:00,5325,2309,284.48
2026-01-15T19:00+02:00,5509,2113,292.62
2026-01-15T19:15+02:00,5509,2113,289.78
2026-01-15T19:30+02:00,5509,2113,278.62
2026-01-15T19:45+02:00,5509,2113,273.25
2026-01-15T20:00+02:00,5351,2236,281.06
2026-01-15T20:15+02:00,5351,2236,275
2026-01-15T20:30+02:00,5351,2236,250.63
2026-01-15T20:45+02:00,5351,2236,233.22
2026-01-15T21:00+02:00,5480,2434,243.61
2026-01-15T21:15+02:00,5480,2434,212.18
2026-01-15T21:30+02:00,5480,2434,154.48
2026-01-15T21:45+02:00,5480,2434,150.8
2026-01-15T22:00+02:00,5483,2261,175.39
2026-01-15T22:15+02:00,5483,2261,150.8
2026-01-15T22:30+02:00,5483,2261,149.26
2026-01-15T22:45+02:00,5483,2261,130
2026-01-15T23:00+02:00,5484,2141,149.62
2026-01-15T23:15+02:00,5484,2141,132.22
2026-01-15T23:30+02:00,5484,2141,130
2026-01-15T23:45+02:00,5484,2141,130
2026-01-16T00:00+02:00,5193,1713,127.15
2026-01-16T00:15+02:00,5193,1713,117.94
2026-01-16T00:30+02:00,5193,1713,116.76
2026-01-16T00:45+02:00,5193,1713,115
2026-01-16T01:00+02:00,5180,976,116.46
2026-01-16T01:15+02:00,5180,976,123.87
2026-01-16T01:30+02:00,5180,976,123.03
2026-01-16T01:45+02:00,5180,976,122.77
2026-01-16T02:00+02:00,4913,851,123.07
2026-01-16T02:15+02:00,4913,851,122.48
2026-01-16T02:30+02:00,4913,851,122.08
2026-01-16T02:45+02:00,4913,851,121.87
2026-01-16T03:00+02:00,4855,869,120.44
2026-01-16T03:15+02:00,4855,869,119.84
2026-01-16T03:30+02:00,4855,869,117.66
2026-01-16T03:45+02:00,4855,869,115.71
2026-01-16T04:00+02:00,4793,938,117.86
2026-01-16T04:15+02:00,4793,938,117.82
2026-01-16T04:30+02:00,4793,938,117.93
2026-01-16T04:45+02:00,4793,938,116.54
2026-01-16T05:00+02:00,4686,1071,114.8
2026-01-16T05:15+02:00,4686,1071,111.27
2026-01-16T05:30+02:00,4686,1071,110.15
2026-01-16T05:45+02:00,4686,1071,116.34
2026-01-16T06:00+02:00,4729,1260,111.72
2026-01-16T06:15+02:00,4729,1260,116.05
2026-01-16T06:30+02:00,4729,1260,121.52
2026-01-16T06:45+02:00,4729,1260,137.02
2026-01-16T07:00+02:00,4731,1608,120.99
2026-01-16T07:15+02:00,4731,1608,133.98
2026-01-16T07:30+02:00,4731,1608,150.8
2026-01-16T07:45+02:00,4731,1608,150.81
2026-01-16T08:00+02:00,4865,2291,154.9
2026-01-16T08:15+02:00,4865,2291,173
2026-01-16T08:30+02:00,4865,2291,161.61
2026-01-16T08:45+02:00,4865,2291,136
2026-01-16T09:00+02:00,4684,3654,172.59
2026-01-16T09:15+02:00,4684,3654,150.81
2026-01-16T09:30+02:00,4684,3654,114.66
2026-01-16T09:45+02:00,4684,3654,104.88
2026-01-16T10:00+02:00,4039,4376,93.73
2026-01-16T10:15+02:00,4039,4376,91.14
2026-01-16T10:30+02:00,4039,4376,93.42
2026-01-16T10:45+02:00,4039,4376,86.17
2026-01-16T11:00+02:00,3494,4918,83.17
2026-01-16T11:15+02:00,3494,4918,79.69
2026-01-16T11:30+02:00,3494,4918,78.42
2026-01-16T11:45+02:00,3494,4918,76.53
2026-01-16T12:00+02:00,3428,5022,76.57
2026-01-16T12:15+02:00,3428,5022,75
2026-01-16T12:30+02:00,3428,5022,75.17
2026-01-16T12:45+02:00,3428,5022,75.18
2026-01-16T13:00+02:00,4178,4398,75.55
2026-01-16T13:15+02:00,4178,4398,76.55
2026-01-16T13:30+02:00,4178,4398,78.37
2026-01-16T13:45+02:00,4178,4398,79.06
2026-01-16T14:00+02:00,4803,3856,82.34
2026-01-16T14:15+02:00,4803,3856,82.72
2026-01-16T14:30+02:00,4803,3856,83.45
2026-01-16T14:45+02:00,4803,3856,86.64
2026-01-16T15:00+02:00,5233,2976,86.78
2026-01-16T15:15+02:00,5233,2976,90.89
2026-01-16T15:30+02:00,5233,2976,98.06
2026-01-16T15:45+02:00,5233,2976,114.14
2026-01-16T16:00+02:00,5277,2423,112.24
2026-01-16T16:15+02:00,5277,2423,150.35
2026-01-16T16:30+02:00,5277,2423,145.26
2026-01-16T16:45+02:00,5277,2423,172.14
2026-01-16T17:00+02:00,5288,2067,155.44
2026-01-16T17:15+02:00,5288,2067,181.16
2026-01-16T17:30+02:00,5288,2067,184.33
2026-01-16T17:45+02:00,5288,2067,207.32
2026-01-16T18:00+02:00,5245,2192,205.18
2026-01-16T18:15+02:00,5245,2192,205.4
2026-01-16T18:30+02:00,5245,2192,196.41
2026-01-16T18:45+02:00,5245,2192,206.6
2026-01-16T19:00+02:00,5069,2320,182.29
2026-01-16T19:15+02:00,5069,2320,185.68
2026-01-16T19:30+02:00,5069,2320,177.12
2026-01-16T19:45+02:00,5069,2320,178.13
2026-01-16T20:00+02:00,5318,2347,185.05
2026-01-16T20:15+02:00,5318,2347,187.46
2026-01-16T20:30+02:00,5318,2347,181.25
2026-01-16T20:45+02:00,5318,2347,150.81
2026-01-16T21:00+02:00,5360,2359,174.91
2026-01-16T21:15+02:00,5360,2359,150.8
2026-01-16T21:30+02:00,5360,2359,137.64
2026-01-16T21:45+02:00,5360,2359,116.99
2026-01-16T22:00+02:00,5289,2295,139.75
2026-01-16T22:15+02:00,5289,2295,136
2026-01-16T22:30+02:00,5289,2295,130.94
2026-01-16T22:45+02:00,5289,2295,121.7
2026-01-16T23:00+02:00,5131,2375,129.36
2026-01-16T23:15+02:00,5131,2375,124.87
2026-01-16T23:30+02:00,5131,2375,123.73
2026-01-16T23:45+02:00,5131,2375,116.94
2026-01-17T00:00+02:00,4482,2516,101.75
2026-01-17T00:15+02:00,4482,2516,100.37
2026-01-17T00:30+02:00,4482,2516,98.22
2026-01-17T00:45+02:00,4482,2516,95.67
2026-01-17T01:00+02:00,4276,2216,96.36
2026-01-17T01:15+02:00,4276,2216,97.92
2026-01-17T01:30+02:00,4276,2216,111.92
2026-01-17T01:45+02:00,4276,2216,98.84
2026-01-17T02:00+02:00,4026,2299,116.76
2026-01-17T02:15+02:00,4026,2299,102.58
2026-01-17T02:30+02:00,4026,2299,98.62
2026-01-17T02:45+02:00,4026,2299,96.28
2026-01-17T03:00+02:00,3815,2360,102.23
2026-01-17T03:15+02:00,3815,2360,102.71
2026-01-17T03:30+02:00,3815,2360,107.94
2026-01-17T03:45+02:00,3815,2360,97.15
2026-01-17T04:00+02:00,3424,2695,101
2026-01-17T04:15+02:00,3424,2695,99.52
2026-01-17T04:30+02:00,3424,2695,95.24
2026-01-17T04:45+02:00,3424,2695,94.95
2026-01-17T05:00+02:00,3127,3024,93.94
2026-01-17T05:15+02:00,3127,3024,93.01
2026-01-17T05:30+02:00,3127,3024,91.29
2026-01-17T05:45+02:00,3127,3024,90.74
2026-01-17T06:00+02:00,3051,3342,90.84
2026-01-17T06:15+02:00,3051,3342,92.17
2026-01-17T06:30+02:00,3051,3342,93.57
2026-01-17T06:45+02:00,3051,3342,95.11
2026-01-17T07:00+02:00,3025,3785,101.9
2026-01-17T07:15+02:00,3025,3785,98.5
2026-01-17T07:30+02:00,3025,3785,93.93
2026-01-17T07:45+02:00,3025,3785,90.37
2026-01-17T08:00+02:00,3294,4221,96.3
2026-01-17T08:15+02:00,3294,4221,97.87
2026-01-17T08:30+02:00,3294,4221,97.08
2026-01-17T08:45+02:00,3294,4221,96.83
2026-01-17T09:00+02:00,3322,4797,116.62
2026-01-17T09:15+02:00,3322,4797,91.27
2026-01-17T09:30+02:00,3322,4797,87.93
2026-01-17T09:45+02:00,3322,4797,82.31
2026-01-17T10:00+02:00,2971,5408,80.1
2026-01-17T10:15+02:00,2971,5408,79.95
2026-01-17T10:30+02:00,2971,5408,77.47
2026-01-17T10:45+02:00,2971,5408,75.87
2026-01-17T11:00+02:00,2884,5546,76.41
2026-01-17T11:15+02:00,2884,5546,78.98
2026-01-17T11:30+02:00,2884,5546,79.99
2026-01-17T11:45+02:00,2884,5546,78.93
2026-01-17T12:00+02:00,3265,5433,81.6
2026-01-17T12:15+02:00,3265,5433,84.99
2026-01-17T12:30+02:00,3265,5433,86.93
2026-01-17T12:45+02:00,3265,5433,85.8
2026-01-17T13:00+02:00,3462,5263,85.35
2026-01-17T13:15+02:00,3462,5263,84.72
2026-01-17T13:30+02:00,3462,5263,83.96
2026-01-17T13:45+02:00,3462,5263,89.47
2026-01-17T14:00+02:00,3876,4971,96.21
2026-01-17T14:15+02:00,3876,4971,96.25
2026-01-17T14:30+02:00,3876,4971,86
2026-01-17T14:45+02:00,3876,4971,93.14
2026-01-17T15:00+02:00,3946,4875,95.65
2026-01-17T15:15+02:00,3946,4875,93.23
2026-01-17T15:30+02:00,3946,4875,90.27
2026-01-17T15:45+02:00,3946,4875,90.54
2026-01-17T16:00+02:00,4088,4743,97.2
2026-01-17T16:15+02:00,4088,4743,93.85
2026-01-17T16:30+02:00,4088,4743,97.53
2026-01-17T16:45+02:00,4088,4743,97.47
2026-01-17T17:00+02:00,4208,4727,98.41
2026-01-17T17:15+02:00,4208,4727,100.47
2026-01-17T17:30+02:00,4208,4727,104.58
2026-01-17T17:45+02:00,4208,4727,114.24
2026-01-17T18:00+02:00,4155,4923,122.58
2026-01-17T18:15+02:00,4155,4923,139.96
2026-01-17T18:30+02:00,4155,4923,140.94
2026-01-17T18:45+02:00,4155,4923,145.5
2026-01-17T19:00+02:00,4038,4789,123.74
2026-01-17T19:15+02:00,4038,4789,122.52
2026-01-17T19:30+02:00,4038,4789,119.66
2026-01-17T19:45+02:00,4038,4789,116.44
2026-01-17T20:00+02:00,3872,4798,111.54
2026-01-17T20:15+02:00,3872,4798,107.41
2026-01-17T20:30+02:00,3872,4798,102.97
2026-01-17T20:45+02:00,3872,4798,99.2
2026-01-17T21:00+02:00,3762,4640,95.52
2026-01-17T21:15+02:00,3762,4640,93.87
2026-01-17T21:30+02:00,3762,4640,92.9
2026-01-17T21:45+02:00,3762,4640,92.39
2026-01-17T22:00+02:00,3721,4448,90.45
2026-01-17T22:15+02:00,3721,4448,91.04
2026-01-17T22:30+02:00,3721,4448,93.88
2026-01-17T22:45+02:00,3721,4448,94.43
2026-01-17T23:00+02:00,3890,3813,92.33
2026-01-17T23:15+02:00,3890,3813,94.64
2026-01-17T23:30+02:00,3890,3813,98.34
2026-01-17T23:45+02:00,3890,3813,98.51
2026-01-18T00:00+02:00,3349,3504,84
2026-01-18T00:15+02:00,3349,3504,82.38
2026-01-18T00:30+02:00,3349,3504,81.74
2026-01-18T00:45+02:00,3349,3504,80.63
2026-01-18T01:00+02:00,2574,3735,78.15
2026-01-18T01:15+02:00,2574,3735,76.92
2026-01-18T01:30+02:00,2574,3735,76.45
2026-01-18T01:45+02:00,2574,3735,76.48
2026-01-18T02:00+02:00,2803,3385,87.82
2026-01-18T02:15+02:00,2803,3385,91.4
2026-01-18T02:30+02:00,2803,3385,89.02
2026-01-18T02:45+02:00,2803,3385,85.61
2026-01-18T03:00+02:00,2786,3269,85.3
2026-01-18T03:15+02:00,2786,3269,84.59
2026-01-18T03:30+02:00,2786,3269,84.05
2026-01-18T03:45+02:00,2786,3269,83.71
2026-01-18T04:00+02:00,2785,3196,87.61
2026-01-18T04:15+02:00,2785,3196,86.74
2026-01-18T04:30+02:00,2785,3196,85.98
2026-01-18T04:45+02:00,2785,3196,85
2026-01-18T05:00+02:00,2778,3143,85.27
2026-01-18T05:15+02:00,2778,3143,85.07
2026-01-18T05:30+02:00,2778,3143,86.58
2026-01-18T05:45+02:00,2778,3143,88.24
2026-01-18T06:00+02:00,2825,3246,89.81
2026-01-18T06:15+02:00,2825,3246,98.5
2026-01-18T06:30+02:00,2825,3246,99.6
2026-01-18T06:45+02:00,2825,3246,102.99
2026-01-18T07:00+02:00,2514,3728,100.2
2026-01-18T07:15+02:00,2514,3728,98.46
2026-01-18T07:30+02:00,2514,3728,99.46
2026-01-18T07:45+02:00,2514,3728,99.94
2026-01-18T08:00+02:00,2302,4352,108.79
2026-01-18T08:15+02:00,2302,4352,113.05
2026-01-18T08:30+02:00,2302,4352,120.92
2026-01-18T08:45+02:00,2302,4352,120.92
2026-01-18T09:00+02:00,1932,5236,98.36
2026-01-18T09:15+02:00,1932,5236,88.21
2026-01-18T09:30+02:00,1932,5236,84.97
2026-01-18T09:45+02:00,1932,5236,84.1
2026-01-18T10:00+02:00,1841,5906,84.35
2026-01-18T10:15+02:00,1841,5906,79.02
2026-01-18T10:30+02:00,1841,5906,77.32
2026-01-18T10:45+02:00,1841,5906,77.09
2026-01-18T11:00+02:00,1824,6189,76.89
2026-01-18T11:15+02:00,1824,6189,76.5
2026-01-18T11:30+02:00,1824,6189,76.54
2026-01-18T11:45+02:00,1824,6189,79.03
2026-01-18T12:00+02:00,2095,6152,82
2026-01-18T12:15+02:00,2095,6152,84.99
2026-01-18T12:30+02:00,2095,6152,88.92
